Account Name,,Date,Shipped Weight,Net Sales
MILLS MACHINE SHOP dba OPERATING SERVICES INC,,8/1/24,0.4,"$3,601 "
SUMMIT MFG MORTEX PRODUCTS,,7/1/23,0.4,"$4,616 "
SUMMIT MFG MORTEX PRODUCTS,,1/1/24,0.4,"$5,449 "
SUMMIT MFG MORTEX PRODUCTS,,4/1/24,0.1,$554 
SUMMIT MFG MORTEX PRODUCTS,,4/1/24,2,"$6,326 "
SUMMIT MFG MORTEX PRODUCTS,,8/1/24,6.1,"$23,073 "
SUMMIT MFG MORTEX PRODUCTS,,7/1/23,0.2,"$3,227 "
SUMMIT MFG MORTEX PRODUCTS,,8/1/24,4.5,"$20,315 "
SADBERRY METAL WORKS LLC,,7/1/24,0.9,"$1,559 "
GRIFFIN PRODUCTS INC,,8/1/23,1.8,"$2,269 "
GRIFFIN PRODUCTS INC,,6/1/24,2.5,"$3,135 "
GRIFFIN PRODUCTS INC,,5/1/25,3.1,"$10,589 "
GRIFFIN PRODUCTS INC,,6/1/25,10,"$32,242 "
"FONG KAI USA, INC",,5/1/24,0.4,"$1,050 "
"FONG KAI USA, INC",,10/1/24,0.4,$783 
"FONG KAI USA, INC",,10/1/24,1.2,"$2,147 "
"FONG KAI USA, INC",,5/1/24,0.9,$977 
PERFORMANCE INDUSTRIES,,9/1/23,0.2,$456 
PERFORMANCE INDUSTRIES,,7/1/23,0.1,$366 
PERFORMANCE INDUSTRIES,,3/1/24,0.1,$301 
PERFORMANCE INDUSTRIES,,4/1/24,0.4,$781 
PERFORMANCE INDUSTRIES,,7/1/23,0.3,$795 
PERFORMANCE INDUSTRIES,,9/1/23,0,$77 
PERFORMANCE INDUSTRIES,,11/1/23,0.2,$323 
PERFORMANCE INDUSTRIES,,3/1/24,0.2,$402 
PERFORMANCE INDUSTRIES,,4/1/24,0.5,"$1,044 "
PERFORMANCE INDUSTRIES,,2/1/25,0.5,$975 
PERFORMANCE INDUSTRIES,,9/1/23,1.6,"$6,015 "
PERFORMANCE INDUSTRIES,,10/1/23,1.6,"$6,174 "
PERFORMANCE INDUSTRIES,,10/1/23,4.7,"$18,238 "
PERFORMANCE INDUSTRIES,,11/1/23,1.6,"$6,015 "
PERFORMANCE INDUSTRIES,,12/1/23,1,"$3,817 "
PERFORMANCE INDUSTRIES,,1/1/24,0.9,"$3,305 "
PERFORMANCE INDUSTRIES,,3/1/24,2.4,"$10,017 "
PERFORMANCE INDUSTRIES,,4/1/24,3.4,"$14,283 "
PERFORMANCE INDUSTRIES,,5/1/24,1.6,"$6,448 "
PERFORMANCE INDUSTRIES,,6/1/24,1.7,"$6,942 "
PERFORMANCE INDUSTRIES,,7/1/24,2,"$7,217 "
PERFORMANCE INDUSTRIES,,11/1/24,2.3,"$7,728 "
PERFORMANCE INDUSTRIES,,1/1/25,1.7,"$5,967 "
PERFORMANCE INDUSTRIES,,2/1/25,1.9,"$6,644 "
PERFORMANCE INDUSTRIES,,3/1/25,3,"$9,453 "
PERFORMANCE INDUSTRIES,,4/1/25,4.2,"$13,753 "
PERFORMANCE INDUSTRIES,,6/1/25,2.8,"$8,778 "
PERFORMANCE INDUSTRIES,,6/1/25,1.4,"$4,997 "
PERFORMANCE INDUSTRIES,,6/1/24,0.1,"$1,668 "
PERFORMANCE INDUSTRIES,,7/1/24,0,"$2,097 "
PERFORMANCE INDUSTRIES,,2/1/25,0.7,$922 
ROCHESTER GAUGES INC OF TEXAS,,1/1/24,0,$433 
ROCHESTER GAUGES INC OF TEXAS,,2/1/24,0,$530 
ROCHESTER GAUGES INC OF TEXAS,,8/1/23,0.1,"$4,489 "
ROCHESTER GAUGES INC OF TEXAS,,11/1/23,0.1,"$3,133 "
ROCHESTER GAUGES INC OF TEXAS,,3/1/24,0.1,"$2,701 "
ROCHESTER GAUGES INC OF TEXAS,,5/1/24,0.1,"$2,701 "
ROCHESTER GAUGES INC OF TEXAS,,7/1/24,0.1,"$2,641 "
ROCHESTER GAUGES INC OF TEXAS,,1/1/25,0.1,"$1,789 "
ROCHESTER GAUGES INC OF TEXAS,,6/1/25,0.1,"$2,233 "
ROCHESTER GAUGES INC OF TEXAS,,10/1/23,0.1,$912 
SUNRISE TOOL & MFG CO INC,,11/1/23,0.1,$477 
SUNRISE TOOL & MFG CO INC,,11/1/23,0.7,"$1,629 "
RELIABLE DESIGN SERVICES LP,,5/1/24,0.1,$691 
RELIABLE DESIGN SERVICES LP,,8/1/23,1.3,"$3,207 "
RELIABLE DESIGN SERVICES LP,,6/1/24,1.6,"$3,527 "
ABRASIVE BLAST SYSTEMS,,9/1/23,62.3,"$59,397 "
ABRASIVE BLAST SYSTEMS,,9/1/23,9.7,"$9,216 "
ABRASIVE BLAST SYSTEMS,,12/1/23,15.3,"$14,930 "
ABRASIVE BLAST SYSTEMS,,1/1/24,14.6,"$17,088 "
ABRASIVE BLAST SYSTEMS,,1/1/24,7.5,"$9,398 "
ABRASIVE BLAST SYSTEMS,,2/1/24,22.6,"$26,533 "
ABRASIVE BLAST SYSTEMS,,3/1/24,44.3,"$37,809 "
ABRASIVE BLAST SYSTEMS,,4/1/24,8.6,"$7,341 "
ABRASIVE BLAST SYSTEMS,,5/1/24,44.6,"$38,918 "
ABRASIVE BLAST SYSTEMS,,6/1/24,15.9,"$13,696 "
ABRASIVE BLAST SYSTEMS,,2/1/25,9.8,"$8,882 "
ABRASIVE BLAST SYSTEMS,,3/1/25,6.8,"$6,554 "
ABRASIVE BLAST SYSTEMS,,11/1/23,1,"$1,256 "
ABRASIVE BLAST SYSTEMS,,3/1/24,1.7,"$2,266 "
ABRASIVE BLAST SYSTEMS,,3/1/24,1.3,"$1,700 "
ABRASIVE BLAST SYSTEMS,,5/1/24,1.3,"$1,570 "
ABRASIVE BLAST SYSTEMS,,7/1/24,9.1,"$11,222 "
ABRASIVE BLAST SYSTEMS,,7/1/24,24.7,"$30,484 "
ABRASIVE BLAST SYSTEMS,,10/1/24,1.3,"$1,568 "
ABRASIVE BLAST SYSTEMS,,11/1/24,1,"$1,255 "
ABRASIVE BLAST SYSTEMS,,12/1/24,15.7,"$18,098 "
ABRASIVE BLAST SYSTEMS,,2/1/25,3.9,"$4,855 "
ABRASIVE BLAST SYSTEMS,,6/1/23,0.7,"$2,809 "
ABRASIVE BLAST SYSTEMS,,9/1/23,1.3,"$4,155 "
ABRASIVE BLAST SYSTEMS,,11/1/23,0.8,"$2,537 "
ABRASIVE BLAST SYSTEMS,,2/1/24,2.6,"$8,569 "
ABRASIVE BLAST SYSTEMS,,4/1/24,1.3,"$4,438 "
ABRASIVE BLAST SYSTEMS,,5/1/24,0.2,"$1,130 "
ABRASIVE BLAST SYSTEMS,,7/1/24,1.6,"$4,383 "
ABRASIVE BLAST SYSTEMS,,8/1/24,1.7,"$5,018 "
ABRASIVE BLAST SYSTEMS,,12/1/24,0.5,"$1,456 "
ABRASIVE BLAST SYSTEMS,,1/1/25,1.5,"$4,395 "
STAGNER INDUSTRIES LLC,,10/1/23,0.1,$737 
STAGNER INDUSTRIES LLC,,9/1/23,2.3,"$2,054 "
STAGNER INDUSTRIES LLC,,6/1/24,0.6,"$2,707 "
F E I INC,,5/1/25,0.3,"$1,107 "
FABTECH SERVICES INC,,2/1/24,0.1,$968 
FABTECH SERVICES INC,,3/1/24,0.1,"$1,019 "
FABTECH SERVICES INC,,2/1/24,0,$410 
FABTECH SERVICES INC,,9/1/24,0.2,$929 
FABTECH SERVICES INC,,2/1/25,0.1,$570 
FABTECH SERVICES INC,,2/1/24,0.1,$426 
"MURRAY KUSTOM RODS, LLC",,7/1/23,0.1,$458 
"MURRAY KUSTOM RODS, LLC",,11/1/23,0.1,$863 
"MURRAY KUSTOM RODS, LLC",,8/1/24,0.1,$633 
"MURRAY KUSTOM RODS, LLC",,3/1/25,0,$350 
"MURRAY KUSTOM RODS, LLC",,4/1/25,0,$494 
"MURRAY KUSTOM RODS, LLC",,7/1/23,0,$448 
"MURRAY KUSTOM RODS, LLC",,1/1/24,0,$469 
"MURRAY KUSTOM RODS, LLC",,1/1/24,0,$398 
"MURRAY KUSTOM RODS, LLC",,8/1/24,0.1,$507 
"MURRAY KUSTOM RODS, LLC",,9/1/24,0,$284 
"MURRAY KUSTOM RODS, LLC",,12/1/24,0.1,$705 
"MURRAY KUSTOM RODS, LLC",,2/1/25,0,$131 
"MURRAY KUSTOM RODS, LLC",,1/1/24,0,$171 
"MURRAY KUSTOM RODS, LLC",,11/1/24,0,$279 
"MURRAY KUSTOM RODS, LLC",,12/1/24,0,($297)
"MURRAY KUSTOM RODS, LLC",,11/1/23,0.3,"$2,380 "
"MURRAY KUSTOM RODS, LLC",,9/1/24,0,$488 
"MURRAY KUSTOM RODS, LLC",,6/1/23,0.5,$793 
"MURRAY KUSTOM RODS, LLC",,9/1/23,0.1,$357 
"MURRAY KUSTOM RODS, LLC",,10/1/23,0.6,$753 
"MURRAY KUSTOM RODS, LLC",,2/1/24,0.2,$518 
"MURRAY KUSTOM RODS, LLC",,3/1/24,0.2,$509 
"MURRAY KUSTOM RODS, LLC",,8/1/24,1.2,"$1,678 "
"MURRAY KUSTOM RODS, LLC",,8/1/24,0.3,$373 
"MURRAY KUSTOM RODS, LLC",,11/1/24,1.4,"$1,640 "
"MURRAY KUSTOM RODS, LLC",,1/1/25,0.5,$656 
"MURRAY KUSTOM RODS, LLC",,4/1/25,0.2,$537 
"MURRAY KUSTOM RODS, LLC",,4/1/25,0.6,"$1,041 "
"MURRAY KUSTOM RODS, LLC",,5/1/25,0.3,$560 
"MURRAY KUSTOM RODS, LLC",,6/1/23,1.1,"$1,656 "
"MURRAY KUSTOM RODS, LLC",,9/1/23,1.7,"$1,801 "
"MURRAY KUSTOM RODS, LLC",,10/1/23,1.6,"$1,773 "
"MURRAY KUSTOM RODS, LLC",,1/1/24,1.1,"$1,590 "
"MURRAY KUSTOM RODS, LLC",,2/1/24,1.1,"$1,544 "
"MURRAY KUSTOM RODS, LLC",,8/1/24,1.4,"$1,986 "
"MURRAY KUSTOM RODS, LLC",,10/1/24,1,$976 
"MURRAY KUSTOM RODS, LLC",,1/1/24,0,$105 
"MURRAY KUSTOM RODS, LLC",,2/1/24,0.1,$172 
"MURRAY KUSTOM RODS, LLC",,4/1/25,0,$139 
"MURRAY KUSTOM RODS, LLC",,5/1/25,0.1,$226 
"MURRAY KUSTOM RODS, LLC",,12/1/24,0.1,$123 
"MURRAY KUSTOM RODS, LLC",,1/1/25,0.1,$134 
"MURRAY KUSTOM RODS, LLC",,4/1/25,0,$80 
"MURRAY KUSTOM RODS, LLC",,1/1/25,0,$82 
"MURRAY KUSTOM RODS, LLC",,11/1/23,0.1,$422 
"MURRAY KUSTOM RODS, LLC",,1/1/24,0,$443 
"MURRAY KUSTOM RODS, LLC",,2/1/24,0,$605 
"MURRAY KUSTOM RODS, LLC",,8/1/24,0.2,$830 
"MURRAY KUSTOM RODS, LLC",,12/1/24,0.1,$636 
"MURRAY KUSTOM RODS, LLC",,1/1/25,0.2,$844 
"MURRAY KUSTOM RODS, LLC",,2/1/25,0,$95 
"MURRAY KUSTOM RODS, LLC",,3/1/25,0,$462 
"MURRAY KUSTOM RODS, LLC",,5/1/25,0.1,$330 
"MURRAY KUSTOM RODS, LLC",,1/1/25,0.1,$251 
"MURRAY KUSTOM RODS, LLC",,4/1/25,0.2,$499 
"MURRAY KUSTOM RODS, LLC",,10/1/24,1,"$1,672 "
"MURRAY KUSTOM RODS, LLC",,11/1/24,0.3,$464 
"MURRAY KUSTOM RODS, LLC",,12/1/24,-0.3,($464)
"MURRAY KUSTOM RODS, LLC",,10/1/23,0.2,$629 
"MURRAY KUSTOM RODS, LLC",,11/1/23,0.6,"$1,132 "
"MURRAY KUSTOM RODS, LLC",,7/1/23,0.1,$388 
"MURRAY KUSTOM RODS, LLC",,9/1/23,0.2,$895 
"MURRAY KUSTOM RODS, LLC",,11/1/23,0,$624 
"MURRAY KUSTOM RODS, LLC",,1/1/24,0.1,$611 
"MURRAY KUSTOM RODS, LLC",,2/1/24,0.2,"$1,160 "
"MURRAY KUSTOM RODS, LLC",,8/1/24,0.1,$780 
"MURRAY KUSTOM RODS, LLC",,10/1/24,0.7,"$2,617 "
"MURRAY KUSTOM RODS, LLC",,11/1/24,0.1,$283 
"MURRAY KUSTOM RODS, LLC",,12/1/24,0.1,$337 
"MURRAY KUSTOM RODS, LLC",,3/1/25,0.2,$718 
"MURRAY KUSTOM RODS, LLC",,5/1/25,0.1,$380 
"MURRAY KUSTOM RODS, LLC",,9/1/24,0,$530 
"MURRAY KUSTOM RODS, LLC",,4/1/25,0,$450 
"MURRAY KUSTOM RODS, LLC",,6/1/23,0,$333 
"MURRAY KUSTOM RODS, LLC",,11/1/23,0,$292 
"MURRAY KUSTOM RODS, LLC",,6/1/23,2.5,"$3,663 "
"MURRAY KUSTOM RODS, LLC",,9/1/23,1.3,"$1,478 "
"MURRAY KUSTOM RODS, LLC",,10/1/23,3.8,"$4,285 "
"MURRAY KUSTOM RODS, LLC",,11/1/23,0.3,$421 
"MURRAY KUSTOM RODS, LLC",,1/1/24,1.4,"$1,985 "
"MURRAY KUSTOM RODS, LLC",,2/1/24,1.3,"$1,751 "
"MURRAY KUSTOM RODS, LLC",,8/1/24,1,"$1,026 "
"MURRAY KUSTOM RODS, LLC",,8/1/24,1.3,"$1,292 "
"MURRAY KUSTOM RODS, LLC",,10/1/24,3.6,"$3,568 "
"MURRAY KUSTOM RODS, LLC",,12/1/24,1.3,"$1,239 "
"MURRAY KUSTOM RODS, LLC",,1/1/25,1,$968 
"MURRAY KUSTOM RODS, LLC",,3/1/25,0.6,$868 
"MURRAY KUSTOM RODS, LLC",,4/1/25,1.1,"$1,711 "
"MURRAY KUSTOM RODS, LLC",,5/1/25,0,($868)
"MURRAY KUSTOM RODS, LLC",,6/1/25,0.4,$659 
AMERICASE FAB & CONSTRUCTION L,,7/1/23,-11.7,"($15,708)"
AMERICASE FAB & CONSTRUCTION L,,7/1/23,12.8,"$15,706 "
AMERICASE FAB & CONSTRUCTION L,,7/1/23,13.8,"$16,931 "
AMERICASE FAB & CONSTRUCTION L,,8/1/23,1,"$1,250 "
AMERICASE FAB & CONSTRUCTION L,,4/1/24,20.1,"$27,260 "
AMERICASE FAB & CONSTRUCTION L,,4/1/24,4,"$5,462 "
METAL SPECIALTIES INC,,6/1/23,1.6,"$8,850 "
METAL SPECIALTIES INC,,8/1/23,1.4,"$6,962 "
METAL SPECIALTIES INC,,8/1/23,1.1,"$5,575 "
METAL SPECIALTIES INC,,8/1/23,2.1,"$11,274 "
METAL SPECIALTIES INC,,9/1/23,0.7,"$3,674 "
METAL SPECIALTIES INC,,10/1/23,2.7,"$13,940 "
METAL SPECIALTIES INC,,11/1/23,0.3,"$1,390 "
METAL SPECIALTIES INC,,11/1/23,0.8,"$3,709 "
METAL SPECIALTIES INC,,1/1/24,1.5,"$8,040 "
METAL SPECIALTIES INC,,1/1/24,3.6,"$19,172 "
METAL SPECIALTIES INC,,2/1/24,1.2,"$5,741 "
METAL SPECIALTIES INC,,2/1/24,-1.5,"($8,040)"
METAL SPECIALTIES INC,,2/1/24,3,"$15,997 "
METAL SPECIALTIES INC,,3/1/24,0.9,"$4,202 "
METAL SPECIALTIES INC,,3/1/24,2.1,"$11,490 "
METAL SPECIALTIES INC,,4/1/24,5.4,"$27,743 "
METAL SPECIALTIES INC,,5/1/24,0,($210)
METAL SPECIALTIES INC,,5/1/24,1.3,"$6,624 "
METAL SPECIALTIES INC,,5/1/24,0.4,"$2,276 "
METAL SPECIALTIES INC,,5/1/24,2.7,"$13,934 "
METAL SPECIALTIES INC,,6/1/24,0.4,"$2,275 "
METAL SPECIALTIES INC,,7/1/24,1.3,"$6,639 "
METAL SPECIALTIES INC,,7/1/24,3.5,"$18,460 "
METAL SPECIALTIES INC,,8/1/24,0.5,"$2,504 "
METAL SPECIALTIES INC,,10/1/24,2.6,"$13,526 "
METAL SPECIALTIES INC,,10/1/24,2.7,"$14,089 "
METAL SPECIALTIES INC,,1/1/25,1.4,"$7,020 "
METAL SPECIALTIES INC,,5/1/25,1.5,"$7,802 "
METAL SPECIALTIES INC,,5/1/25,4.9,"$25,837 "
METAL SPECIALTIES INC,,6/1/25,0,$528 
METAL SPECIALTIES INC,,6/1/23,0.1,$544 
METAL SPECIALTIES INC,,7/1/23,0,$153 
METAL SPECIALTIES INC,,8/1/23,0.2,$977 
METAL SPECIALTIES INC,,2/1/24,0.1,$544 
METAL SPECIALTIES INC,,9/1/24,0.1,"$1,111 "
METAL SPECIALTIES INC,,8/1/23,0.3,"$1,581 "
METAL SPECIALTIES INC,,9/1/24,0.1,$929 
METAL SPECIALTIES INC,,8/1/23,0.1,$556 
METAL SPECIALTIES INC,,6/1/23,3.7,"$25,365 "
METAL SPECIALTIES INC,,7/1/23,-1.9,"($12,788)"
METAL SPECIALTIES INC,,7/1/23,0.5,"$3,327 "
METAL SPECIALTIES INC,,9/1/23,1.9,"$11,044 "
METAL SPECIALTIES INC,,10/1/23,-3.8,"($20,185)"
METAL SPECIALTIES INC,,10/1/23,4.1,"$22,426 "
METAL SPECIALTIES INC,,11/1/23,0.2,"$1,687 "
METAL SPECIALTIES INC,,11/1/23,3.9,"$20,676 "
METAL SPECIALTIES INC,,11/1/23,0.3,"$2,308 "
METAL SPECIALTIES INC,,2/1/24,2.5,"$14,396 "
METAL SPECIALTIES INC,,4/1/24,1.7,"$9,256 "
METAL SPECIALTIES INC,,5/1/24,7.1,"$36,343 "
METAL SPECIALTIES INC,,8/1/24,1.1,"$6,342 "
METAL SPECIALTIES INC,,10/1/24,0.5,"$2,703 "
METAL SPECIALTIES INC,,12/1/24,0.3,"$2,069 "
METAL SPECIALTIES INC,,1/1/25,0.8,"$5,828 "
METAL SPECIALTIES INC,,4/1/25,0.8,"$4,232 "
METAL SPECIALTIES INC,,6/1/23,2.8,"$4,084 "
METAL SPECIALTIES INC,,9/1/23,1.4,"$1,669 "
METAL SPECIALTIES INC,,9/1/23,2.1,"$2,561 "
METAL SPECIALTIES INC,,9/1/24,0,"($1,242)"
METAL SPECIALTIES INC,,9/1/24,1.9,"$4,523 "
METAL SPECIALTIES INC,,3/1/25,4.5,"$9,370 "
METAL SPECIALTIES INC,,6/1/23,2.5,"$3,580 "
METAL SPECIALTIES INC,,6/1/23,3.1,"$4,678 "
METAL SPECIALTIES INC,,7/1/23,6.9,"$8,733 "
METAL SPECIALTIES INC,,8/1/23,8.5,"$9,943 "
METAL SPECIALTIES INC,,8/1/23,3.3,"$5,307 "
METAL SPECIALTIES INC,,9/1/23,4.4,"$5,117 "
METAL SPECIALTIES INC,,9/1/23,4.2,"$5,375 "
METAL SPECIALTIES INC,,10/1/23,12.6,"$14,279 "
METAL SPECIALTIES INC,,12/1/23,7.9,"$10,348 "
METAL SPECIALTIES INC,,1/1/24,7.6,"$10,122 "
METAL SPECIALTIES INC,,2/1/24,13.2,"$18,144 "
METAL SPECIALTIES INC,,3/1/24,7.2,"$9,130 "
METAL SPECIALTIES INC,,4/1/24,11.1,"$13,831 "
METAL SPECIALTIES INC,,5/1/24,12.4,"$15,449 "
METAL SPECIALTIES INC,,6/1/24,7.6,"$9,659 "
METAL SPECIALTIES INC,,7/1/24,2.5,"$2,780 "
METAL SPECIALTIES INC,,7/1/24,7.2,"$8,692 "
METAL SPECIALTIES INC,,8/1/24,7.2,"$7,975 "
METAL SPECIALTIES INC,,9/1/24,0,($125)
METAL SPECIALTIES INC,,9/1/24,12,"$13,053 "
METAL SPECIALTIES INC,,10/1/24,9.1,"$9,939 "
METAL SPECIALTIES INC,,11/1/24,3,"$3,239 "
METAL SPECIALTIES INC,,12/1/24,9.8,"$10,740 "
METAL SPECIALTIES INC,,1/1/25,3.5,"$3,819 "
METAL SPECIALTIES INC,,2/1/25,16.7,"$18,305 "
METAL SPECIALTIES INC,,3/1/25,9.6,"$12,618 "
METAL SPECIALTIES INC,,6/1/25,1.8,"$2,212 "
METAL SPECIALTIES INC,,6/1/25,15.8,"$19,074 "
METAL SPECIALTIES INC,,6/1/23,0.3,$575 
METAL SPECIALTIES INC,,8/1/23,0.9,"$1,269 "
METAL SPECIALTIES INC,,11/1/23,0.6,$950 
METAL SPECIALTIES INC,,1/1/24,0.8,"$1,381 "
METAL SPECIALTIES INC,,1/1/24,2.2,"$3,764 "
METAL SPECIALTIES INC,,7/1/24,2,"$2,993 "
METAL SPECIALTIES INC,,8/1/24,0.7,"$1,088 "
METAL SPECIALTIES INC,,10/1/24,1.6,"$2,331 "
METAL SPECIALTIES INC,,12/1/24,0.5,$728 
METAL SPECIALTIES INC,,2/1/25,1.6,"$2,302 "
METAL SPECIALTIES INC,,3/1/25,1.3,"$1,957 "
METAL SPECIALTIES INC,,5/1/25,1.4,"$1,938 "
METAL SPECIALTIES INC,,8/1/23,6.1,"$10,978 "
METAL SPECIALTIES INC,,11/1/23,0.8,"$1,404 "
METAL SPECIALTIES INC,,12/1/23,-0.8,"($1,404)"
METAL SPECIALTIES INC,,12/1/23,3.8,"$7,022 "
METAL SPECIALTIES INC,,1/1/24,8.7,"$16,101 "
METAL SPECIALTIES INC,,3/1/24,3.1,"$5,737 "
METAL SPECIALTIES INC,,4/1/24,2.3,"$4,257 "
METAL SPECIALTIES INC,,4/1/24,0.8,"$1,419 "
METAL SPECIALTIES INC,,6/1/24,17.9,"$32,375 "
METAL SPECIALTIES INC,,10/1/24,8.2,"$12,832 "
METAL SPECIALTIES INC,,10/1/24,6.1,"$11,707 "
METAL SPECIALTIES INC,,3/1/25,9.2,"$14,436 "
METAL SPECIALTIES INC,,6/1/23,1,"$6,722 "
METAL SPECIALTIES INC,,7/1/23,21.4,"$87,946 "
METAL SPECIALTIES INC,,8/1/23,2.4,"$11,297 "
METAL SPECIALTIES INC,,9/1/23,0.5,"$2,173 "
METAL SPECIALTIES INC,,10/1/23,1.1,"$6,914 "
METAL SPECIALTIES INC,,1/1/24,0.6,"$2,395 "
METAL SPECIALTIES INC,,1/1/24,0.9,"$5,288 "
METAL SPECIALTIES INC,,2/1/24,3.8,"$16,642 "
METAL SPECIALTIES INC,,3/1/24,1.4,"$7,867 "
METAL SPECIALTIES INC,,4/1/24,2.3,"$7,877 "
METAL SPECIALTIES INC,,4/1/24,1.3,"$4,836 "
METAL SPECIALTIES INC,,5/1/24,1.3,"$7,827 "
METAL SPECIALTIES INC,,6/1/24,0.2,"$1,121 "
METAL SPECIALTIES INC,,7/1/24,0.2,$978 
METAL SPECIALTIES INC,,8/1/24,1.5,"$5,687 "
METAL SPECIALTIES INC,,8/1/24,1.3,"$4,834 "
METAL SPECIALTIES INC,,9/1/24,1.8,"$9,843 "
METAL SPECIALTIES INC,,10/1/24,1.7,"$9,581 "
METAL SPECIALTIES INC,,12/1/24,0.4,"$1,607 "
METAL SPECIALTIES INC,,12/1/24,0.4,"$1,723 "
METAL SPECIALTIES INC,,1/1/25,1.6,"$6,240 "
METAL SPECIALTIES INC,,2/1/25,1.1,"$6,046 "
METAL SPECIALTIES INC,,3/1/25,1.1,"$6,532 "
METAL SPECIALTIES INC,,4/1/25,1.4,"$5,430 "
METAL SPECIALTIES INC,,4/1/25,1.3,"$4,808 "
METAL SPECIALTIES INC,,5/1/25,1,"$3,439 "
METAL SPECIALTIES INC,,6/1/25,5.6,"$22,001 "
METAL SPECIALTIES INC,,7/1/23,3.6,"$22,153 "
METAL SPECIALTIES INC,,8/1/23,1.1,"$6,220 "
METAL SPECIALTIES INC,,11/1/23,0.6,"$3,805 "
METAL SPECIALTIES INC,,5/1/24,1.2,"$6,053 "
METAL SPECIALTIES INC,,7/1/24,0.3,"$2,847 "
METAL SPECIALTIES INC,,12/1/24,0.3,"$2,451 "
METAL SPECIALTIES INC,,2/1/24,0.8,"$4,572 "
METAL SPECIALTIES INC,,6/1/25,0,$517 
METAL SPECIALTIES INC,,11/1/23,0,$485 
METAL SPECIALTIES INC,,7/1/23,9.7,"$13,555 "
METAL SPECIALTIES INC,,8/1/23,13.4,"$16,132 "
METAL SPECIALTIES INC,,8/1/23,4.1,"$5,113 "
METAL SPECIALTIES INC,,9/1/23,7.7,"$9,603 "
METAL SPECIALTIES INC,,9/1/23,5,"$5,945 "
METAL SPECIALTIES INC,,11/1/23,13.2,"$15,760 "
METAL SPECIALTIES INC,,11/1/23,13.8,"$17,906 "
METAL SPECIALTIES INC,,1/1/24,26.9,"$35,816 "
METAL SPECIALTIES INC,,1/1/24,9.2,"$13,356 "
METAL SPECIALTIES INC,,2/1/24,12.5,"$17,253 "
METAL SPECIALTIES INC,,3/1/24,23.6,"$30,474 "
METAL SPECIALTIES INC,,4/1/24,23.5,"$28,285 "
METAL SPECIALTIES INC,,4/1/24,4.6,"$6,035 "
METAL SPECIALTIES INC,,5/1/24,41.4,"$49,907 "
METAL SPECIALTIES INC,,6/1/24,9.2,"$11,141 "
METAL SPECIALTIES INC,,7/1/24,4.6,"$5,111 "
METAL SPECIALTIES INC,,8/1/24,28.6,"$28,364 "
METAL SPECIALTIES INC,,8/1/24,10,"$10,644 "
METAL SPECIALTIES INC,,9/1/24,9.8,"$10,730 "
METAL SPECIALTIES INC,,9/1/24,3.8,"$3,876 "
METAL SPECIALTIES INC,,9/1/24,3.1,"$3,162 "
METAL SPECIALTIES INC,,10/1/24,39.6,"$41,971 "
METAL SPECIALTIES INC,,10/1/24,9.2,"$11,499 "
METAL SPECIALTIES INC,,12/1/24,-4.6,"($4,736)"
METAL SPECIALTIES INC,,12/1/24,15.3,"$15,790 "
METAL SPECIALTIES INC,,1/1/25,20.3,"$20,520 "
METAL SPECIALTIES INC,,2/1/25,62.2,"$66,082 "
METAL SPECIALTIES INC,,3/1/25,-24.5,"($26,020)"
METAL SPECIALTIES INC,,4/1/25,2.5,"$3,066 "
METAL SPECIALTIES INC,,5/1/25,29.9,"$35,575 "
METAL SPECIALTIES INC,,6/1/25,0,($904)
METAL SPECIALTIES INC,,6/1/23,3.1,"$12,885 "
METAL SPECIALTIES INC,,7/1/23,1.3,"$6,311 "
METAL SPECIALTIES INC,,8/1/23,4.6,"$18,400 "
METAL SPECIALTIES INC,,9/1/23,2.7,"$10,690 "
METAL SPECIALTIES INC,,10/1/23,3.1,"$12,091 "
METAL SPECIALTIES INC,,11/1/23,2.9,"$10,950 "
METAL SPECIALTIES INC,,2/1/24,4.4,"$16,371 "
METAL SPECIALTIES INC,,3/1/24,0.4,"$1,474 "
METAL SPECIALTIES INC,,4/1/24,2.2,"$8,000 "
METAL SPECIALTIES INC,,5/1/24,6.1,"$22,100 "
METAL SPECIALTIES INC,,5/1/24,2.9,"$10,422 "
METAL SPECIALTIES INC,,6/1/24,-2.4,"($8,583)"
METAL SPECIALTIES INC,,6/1/24,2.4,"$8,580 "
METAL SPECIALTIES INC,,8/1/24,0.4,"$2,711 "
METAL SPECIALTIES INC,,9/1/24,3.4,"$12,120 "
METAL SPECIALTIES INC,,11/1/24,0.3,"$2,043 "
METAL SPECIALTIES INC,,12/1/24,3.4,"$13,937 "
METAL SPECIALTIES INC,,1/1/25,0.3,"$1,976 "
METAL SPECIALTIES INC,,4/1/25,0.6,"$3,888 "
METAL SPECIALTIES INC,,4/1/25,4.9,"$17,631 "
METAL SPECIALTIES INC,,5/1/25,0.5,"$1,906 "
METAL SPECIALTIES INC,,6/1/25,1.3,"$5,425 "
STAR MANUFACTURING LLC,,11/1/23,0.1,$680 
STAR MANUFACTURING LLC,,3/1/24,0.3,"$1,002 "
STAR MANUFACTURING LLC,,5/1/24,-0.2,($601)
STAR MANUFACTURING LLC,,5/1/24,0.4,"$1,202 "
STAR MANUFACTURING LLC,,6/1/24,0.1,$827 
STAR MANUFACTURING LLC,,6/1/23,0.3,"$1,688 "
